date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:12	77914/77914	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:18%20GMT	https://www.bridgewater.com/stephen-schwarzman-shares-the-values-that-underpin-blackstones-success	C:/My%20Web%20Sites/h/www.bridgewater.com/stephen-schwarzman-shares-the-values-that-underpin-blackstones-success.html	(from https://www.bridgewater.com/)
11:44:12	20630/20630	---M--	200	added ('OK')	image/jpeg	etag:4e239b1ea2bb97d913da8c11d0d91155	https://bridgewater.brightspotcdn.com/dims4/default/e24320b/2147483647/strip/true/crop/4648x4648+1158+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F15%2Fd6%2F1ce671b24f80b800008b8c458762%2Ffortune-2.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/e24320b/2147483647/strip/true/crop/4648x4648+1158+0/resize/200x200!/quality/90/indexc74b.html	(from https://www.bridgewater.com/)
11:44:12	6534/6534	---M--	200	added ('OK')	image/jpeg	etag:94f0f9e09b49d0c5bed868e2180294a8	https://bridgewater.brightspotcdn.com/dims4/default/f79bb66/2147483647/strip/true/crop/654x654+123+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fa0%2Fd2%2Ff1fba77a40ab822e9a592a13cc1f%2Fsteve-schwarzman-4-hires.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/f79bb66/2147483647/strip/true/crop/654x654+123+0/resize/200x200!/quality/90/indexf5f0.html	(from https://www.bridgewater.com/)
11:44:14	78928/78928	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:19%20GMT	https://www.bridgewater.com/people/nir-bar-dea-named-to-fortune-40-under-40-list	C:/My%20Web%20Sites/h/www.bridgewater.com/people/nir-bar-dea-named-to-fortune-40-under-40-list.html	(from https://www.bridgewater.com/)
11:44:14	113168/113168	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:19%20GMT	https://www.bridgewater.com/research-and-insights/some-perspective-on-gold-in-the-new-paradigm	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/some-perspective-on-gold-in-the-new-paradigm.html	(from https://www.bridgewater.com/)
11:44:14	9479/9479	---M--	200	added ('OK')	image/jpeg	etag:79eff3d69dd5a4685475cccdcc2f5f1a	https://bridgewater.brightspotcdn.com/dims4/default/85a242c/2147483647/strip/true/crop/4307x4307+1059+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fca%2F10%2F0cfb5d1f46e38de83e8a50895e59%2Fnir-v2.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/85a242c/2147483647/strip/true/crop/4307x4307+1059+0/resize/200x200!/quality/90/indexac50.html	(from https://www.bridgewater.com/)
11:44:14	14635/14635	---M--	200	added ('OK')	image/jpeg	etag:0c2405f7dbcb5d4b9612e585f6b2afbf	https://bridgewater.brightspotcdn.com/dims4/default/d0a74cb/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fab%2Fc2%2F87e127f24082809068ca2fc28f0e%2Fsome-perspective-on-gold-in-the-new-paradigm-thumbnail.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/d0a74cb/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/index3b44.html	(from https://www.bridgewater.com/)
11:44:14	80241/80241	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:19%20GMT	https://www.bridgewater.com/people/phil-dobrin-named-to-business-insiders-2020-rising-stars-of-wall-street-list	C:/My%20Web%20Sites/h/www.bridgewater.com/people/phil-dobrin-named-to-business-insiders-2020-rising-stars-of-wall-street-list.html	(from https://www.bridgewater.com/)
11:44:15	78152/78152	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:21%20GMT	https://www.bridgewater.com/acclaimed-hollywood-producer-brian-grazer-discusses-a-career-driven-by-curiosity	C:/My%20Web%20Sites/h/www.bridgewater.com/acclaimed-hollywood-producer-brian-grazer-discusses-a-career-driven-by-curiosity.html	(from https://www.bridgewater.com/)
11:44:15	13327/13327	---M--	200	added ('OK')	image/jpeg	etag:ddc10ef96395ac4d42732b88b208f735	https://bridgewater.brightspotcdn.com/dims4/default/3b559fc/2147483647/strip/true/crop/3055x3055+549+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F63%2F06%2F297a7ff04bb8bfb60dad37943952%2Fphil-dobrin.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/3b559fc/2147483647/strip/true/crop/3055x3055+549+0/resize/200x200!/quality/90/index1a1c.html	(from https://www.bridgewater.com/)
11:44:16	2775/2775	---M--	200	added ('OK')	image/jpeg	etag:e75c0aa27e96c155bc127cbeb3a1debf	https://bridgewater.brightspotcdn.com/dims4/default/a039a2d/2147483647/strip/true/crop/1200x1200+0+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F04%2F40%2Fce15e6044364b288ac0a0575da7d%2Fbarrons-graphic.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/a039a2d/2147483647/strip/true/crop/1200x1200+0+0/resize/200x200!/quality/90/index2823.html	(from https://www.bridgewater.com/)
11:44:16	7619/7619	---M--	200	added ('OK')	image/jpeg	etag:80cd2a3db64b57608a23a5893ccd477e	https://bridgewater.brightspotcdn.com/dims4/default/c3cd172/2147483647/strip/true/crop/400x400+0+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fd5%2Fcc%2F71a4077f4cc3a15ef3b15f9c40e9%2Fgrazer-fullframe-color.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/c3cd172/2147483647/strip/true/crop/400x400+0+0/resize/200x200!/quality/90/index577a.html	(from https://www.bridgewater.com/)
11:44:17	75007/75007	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:22%20GMT	https://www.bridgewater.com/research-and-insights/tracking-and-assessing-monetary-policy-3-around-the-world	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/tracking-and-assessing-monetary-policy-3-around-the-world.html	(from https://www.bridgewater.com/)
11:44:18	79767/79767	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:23%20GMT	https://www.bridgewater.com/global-peacebuilder-shamil-idriss-explains-his-approach-to-navigating-conflict	C:/My%20Web%20Sites/h/www.bridgewater.com/global-peacebuilder-shamil-idriss-explains-his-approach-to-navigating-conflict.html	(from https://www.bridgewater.com/)
11:44:18	8758/8758	---M--	200	added ('OK')	image/jpeg	etag:e98f25989ed765217aa8749bfc283216	https://bridgewater.brightspotcdn.com/dims4/default/dfafeb2/2147483647/strip/true/crop/3264x3264+816+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fe5%2F7f%2F907dd5ce4d378c6b986bb8917a5c%2Fsi-headshot.JPG	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/dfafeb2/2147483647/strip/true/crop/3264x3264+816+0/resize/200x200!/quality/90/index6536.html	(from https://www.bridgewater.com/)
11:44:18	79122/79122	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:24%20GMT	https://www.bridgewater.com/alan-bowser-named-to-list-of-100-top-minority-executives	C:/My%20Web%20Sites/h/www.bridgewater.com/alan-bowser-named-to-list-of-100-top-minority-executives.html	(from https://www.bridgewater.com/)
11:44:19	74584/74584	---M--	200	added ('OK')	image/jpeg	etag:2a0224afc5734e0b15cf6e84a1b8e128	https://bridgewater.brightspotcdn.com/dims4/default/3841f31/2147483647/strip/true/crop/5168x3445+0+0/resize/840x560!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fa8%2F52%2F1892097d455face9239ded88c59d%2Falanbowser.jpeg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/3841f31/2147483647/strip/true/crop/5168x3445+0+0/resize/840x560!/quality/90/index2b63.html	(from https://www.bridgewater.com/)
11:44:19	79286/79286	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:25%20GMT	https://www.bridgewater.com/diversity-and-inclusion/our-lived-experience-a-conversation-about-racial-injustice-by-the-bridgewater-black-network	C:/My%20Web%20Sites/h/www.bridgewater.com/diversity-and-inclusion/our-lived-experience-a-conversation-about-racial-injustice-by-the-bridgewater-black-network.html	(from https://www.bridgewater.com/)
11:44:20	68614/68614	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:25%20GMT	https://www.bridgewater.com/a-conversation-with-david-mccormick-and-karen-karniol-tambour	C:/My%20Web%20Sites/h/www.bridgewater.com/a-conversation-with-david-mccormick-and-karen-karniol-tambour.html	(from https://www.bridgewater.com/)
11:44:21	70419/70419	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:26%20GMT	https://www.bridgewater.com/in-the-news/ray-explains-his-principles	C:/My%20Web%20Sites/h/www.bridgewater.com/in-the-news/ray-explains-his-principles.html	(from https://www.bridgewater.com/)
11:44:21	13078/13078	---M--	200	added ('OK')	image/jpeg	etag:40169b23b59755b445fd49e7c71d7ca3	https://bridgewater.brightspotcdn.com/dims4/default/e2ee9e0/2147483647/strip/true/crop/604x604+158+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F0f%2F4f%2Fb1ab4c8044da8ba7eac6d0aceda1%2Fkaren-and-david-declare.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/e2ee9e0/2147483647/strip/true/crop/604x604+158+0/resize/200x200!/quality/90/indexabbd.html	(from https://www.bridgewater.com/)
11:44:21	79199/79199	---M--	200	added ('OK')	image/jpeg	etag:284f1d036c2038a3612cad830c29f831	https://bridgewater.brightspotcdn.com/dims4/default/c262eab/2147483647/strip/true/crop/1021x681+1+0/resize/840x560!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fbf%2Ff1%2F8f6a45104be887d263a9833fecbb%2Fanglela-ruggiero-2010-olympics-79eac1dd4a8574e1b5e8c43f8892bab7b25196a1384d0c41f77b09addfe86b05.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/c262eab/2147483647/strip/true/crop/1021x681+1+0/resize/840x560!/quality/90/index778f.html	(from https://www.bridgewater.com/)
11:44:23	89477/89477	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:27%20GMT	https://www.bridgewater.com/people/once-the-face-of-ice-hockey-olympian-angela-ruggiero-14-15-takes-on-the-future-of-sports	C:/My%20Web%20Sites/h/www.bridgewater.com/people/once-the-face-of-ice-hockey-olympian-angela-ruggiero-14-15-takes-on-the-future-of-sports.html	(from https://www.bridgewater.com/)
11:44:23	110556/110556	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:27%20GMT	https://www.bridgewater.com/distinguished-speaker-series	C:/My%20Web%20Sites/h/www.bridgewater.com/distinguished-speaker-series.html	(from https://www.bridgewater.com/)
11:44:23	13073/13073	---M--	200	added ('OK')	image/jpeg	etag:15b32e02dd7ff022aa1234f143f1c7a4	https://bridgewater.brightspotcdn.com/dims4/default/ca67ee4/2147483647/strip/true/crop/1200x1200+0+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F74%2F90%2F4686255b469fa387455fdeb7fbec%2Fsocial-image-share-cei-cover.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/ca67ee4/2147483647/strip/true/crop/1200x1200+0+0/resize/200x200!/quality/90/index0b43.html	(from https://www.bridgewater.com/)
11:44:24	578674/578674	---M--	200	added ('OK')	image/png	etag:1d638a314f846584aa1910052d4eb283	https://bridgewater.brightspotcdn.com/dims4/default/8f5d6fb/2147483647/strip/true/crop/945x630+255+0/resize/840x560!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Ff1%2Fc2%2F331ed8ea41a4a8dce67921c7489d%2Fimage-18.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/8f5d6fb/2147483647/strip/true/crop/945x630+255+0/resize/840x560!/quality/90/index58ea.html	(from https://www.bridgewater.com/)
11:44:24	6123/6123	---M--	200	added ('OK')	image/png	etag:2f29b73051ee45681ac8452dd46cd1d6	https://bridgewater.brightspotcdn.com/dims4/default/2588843/2147483647/strip/true/crop/1278x569+0+0/resize/270x120!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F09%2Fb5%2F88877e9d45e3bd51cf692fc83e73%2Fbw-logo-color.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/2588843/2147483647/strip/true/crop/1278x569+0+0/resize/270x120!/quality/90/indexd288.html	(from https://www.bridgewater.com/)
11:44:24	72779/72779	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:30%20GMT	https://www.bridgewater.com/working-at-bridgewater/job-openings	C:/My%20Web%20Sites/h/www.bridgewater.com/working-at-bridgewater/job-openings.html	(from https://www.bridgewater.com/)
11:44:25	85957/85957	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:31%20GMT	https://www.bridgewater.com/investment-careers	C:/My%20Web%20Sites/h/www.bridgewater.com/investment-careers.html	(from https://www.bridgewater.com/)
11:44:25	94835/94835	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:31%20GMT	https://www.bridgewater.com/working-at-bridgewater/technology	C:/My%20Web%20Sites/h/www.bridgewater.com/working-at-bridgewater/technology.html	(from https://www.bridgewater.com/)
11:44:26	3378/3378	---MCZ	200	added ('OK')	application/xml	date:Sat,%2009%20Jul%202022%2018:43:37%20GMT	https://www.bridgewater.com/research-and-insights.rss	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights.rss	(from https://www.bridgewater.com/research-and-insights)
11:44:27	124332/124332	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:32%20GMT	https://www.bridgewater.com/china	C:/My%20Web%20Sites/h/www.bridgewater.com/china.html	(from https://www.bridgewater.com/research-and-insights)
11:44:27	227490/227490	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:32%20GMT	https://www.bridgewater.com/research-and-insights/debt-crises	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/debt-crises.html	(from https://www.bridgewater.com/research-and-insights)
11:44:28	110699/110699	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:34%20GMT	https://www.bridgewater.com/research-and-insights/balanced-beta-investing	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/balanced-beta-investing.html	(from https://www.bridgewater.com/research-and-insights)
11:44:28	108756/108756	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:34%20GMT	https://www.bridgewater.com/research-and-insights/how-the-economic-machine-works	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/how-the-economic-machine-works.html	(from https://www.bridgewater.com/research-and-insights)
11:44:28	74659/74659	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:34%20GMT	https://www.bridgewater.com/research-and-insights/sustainable-investing-in-a-post-ukraine-invasion-world-bridgewater-esg	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/sustainable-investing-in-a-post-ukraine-invasion-world-bridgewater-esg.html	(from https://www.bridgewater.com/research-and-insights)
11:44:29	2897/2897	---M--	200	added ('OK')	image/png	etag:2ccbe7a4b4f1e64e279ca7f9cf97bdb0	https://bridgewater.brightspotcdn.com/dims4/default/43764db/2147483647/strip/true/crop/1152x1152+0+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F50%2Fc6%2F01829ea14871a37b7dae966adf65%2Fcouncil-on-foreign-relations.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/43764db/2147483647/strip/true/crop/1152x1152+0+0/resize/200x200!/quality/90/index2308.html	(from https://www.bridgewater.com/research-and-insights)
11:44:29	88837/88837	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:35%20GMT	https://www.bridgewater.com/research-and-insights/climate-shouldnt-be-a-casualty-of-war-rising-inflation	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/climate-shouldnt-be-a-casualty-of-war-rising-inflation.html	(from https://www.bridgewater.com/research-and-insights)
11:44:30	8767/8767	---M--	200	added ('OK')	image/jpeg	etag:3033c79b3623449dfd0a484bd47575a9	https://bridgewater.brightspotcdn.com/dims4/default/9b3cdfc/2147483647/strip/true/crop/2620x2620+1183+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F12%2Fbe%2Fc04494314b8d8b4634fb3020ebf1%2Fclimate-share-image.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/9b3cdfc/2147483647/strip/true/crop/2620x2620+1183+0/resize/200x200!/quality/90/index66db.html	(from https://www.bridgewater.com/research-and-insights)
11:44:30	84077/84077	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:36%20GMT	https://www.bridgewater.com/research-and-insights/fed-faces-choices-as-challenging-as-any-since-the-1970s	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/fed-faces-choices-as-challenging-as-any-since-the-1970s.html	(from https://www.bridgewater.com/research-and-insights)
11:44:30	128346/128346	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:36%20GMT	https://www.bridgewater.com/research-and-insights/penciling-out-the-impact-of-an-accelerated-climate-transition-on-investors-portfolios	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/penciling-out-the-impact-of-an-accelerated-climate-transition-on-investors-portfolios.html	(from https://www.bridgewater.com/research-and-insights)
11:44:31	117217/117217	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:36%20GMT	https://www.bridgewater.com/what-will-the-global-push-to-net-zero-mean-for-oil	C:/My%20Web%20Sites/h/www.bridgewater.com/what-will-the-global-push-to-net-zero-mean-for-oil.html	(from https://www.bridgewater.com/research-and-insights)
11:44:31	13837/13837	---M--	200	added ('OK')	image/jpeg	etag:56a1669149114c6154e8fd8f5a669364	https://bridgewater.brightspotcdn.com/dims4/default/56e143c/2147483647/strip/true/crop/1341x1341+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F4d%2F1a%2F682a62714bae9cec8dc92c3dfc25%2Fbw-thumbnail-burgundy-penciling-out-the-impact.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/56e143c/2147483647/strip/true/crop/1341x1341+0+2/resize/200x200!/quality/90/indexefc9.html	(from https://www.bridgewater.com/research-and-insights)
11:44:31	74153/74153	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:37%20GMT	https://www.bridgewater.com/research-and-insights/bridgewaters-macro-approach-to-sustainable-investing	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/bridgewaters-macro-approach-to-sustainable-investing.html	(from https://www.bridgewater.com/research-and-insights)
11:44:31	14558/14558	---M--	200	added ('OK')	image/jpeg	etag:3a7265d415c2e0cdadbb4b724d87d84c	https://bridgewater.brightspotcdn.com/dims4/default/d68373f/2147483647/strip/true/crop/1341x1341+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F6d%2F46%2F5447f8e14e8d922a17e64413e0c9%2Fbw-thumbnail-burgundy-what-will-global-push-to-net-zero-mean-to-oil.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/d68373f/2147483647/strip/true/crop/1341x1341+0+2/resize/200x200!/quality/90/indexcdc8.html	(from https://www.bridgewater.com/research-and-insights)
11:44:32	91886/91886	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:38%20GMT	https://www.bridgewater.com/research-and-insights/impact-takes-centre-stage-at-bridgewater	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/impact-takes-centre-stage-at-bridgewater.html	(from https://www.bridgewater.com/research-and-insights)
11:44:33	69348/69348	---M--	200	added ('OK')	image/png	etag:1403ed14225f879fcc7649e97f385b93	https://bridgewater.brightspotcdn.com/dims4/default/291f9f8/2147483647/strip/true/crop/652x652+0+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F29%2Ff4%2F30965e4d4637b62327dd9a82bb09%2Fbloomberg-final-2.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/291f9f8/2147483647/strip/true/crop/652x652+0+0/resize/200x200!/quality/90/index2540.html	(from https://www.bridgewater.com/research-and-insights)
11:44:33	102603/102603	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:38%20GMT	https://www.bridgewater.com/research-and-insights/how-would-america-look-without-the-coasts-wide-geographic-disparities-in-the-new-policy-paradigm	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/how-would-america-look-without-the-coasts-wide-geographic-disparities-in-the-new-policy-paradigm.html	(from https://www.bridgewater.com/research-and-insights)
11:44:33	58065/58065	---M--	200	added ('OK')	image/png	etag:bcf5597ae9a62106d19f8d3555573b92	https://bridgewater.brightspotcdn.com/dims4/default/b13fc25/2147483647/strip/true/crop/500x500+112+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F33%2F73%2F5d98a442410aa90c997cc609b6ea%2Fkaren-and-carsten.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/b13fc25/2147483647/strip/true/crop/500x500+112+0/resize/200x200!/quality/90/index76d8.html	(from https://www.bridgewater.com/research-and-insights)
11:44:33	9946/9946	---M--	200	added ('OK')	image/jpeg	etag:49d23a3789ae7cfb21e681c31b5ca5fa	https://bridgewater.brightspotcdn.com/dims4/default/90ce121/2147483647/strip/true/crop/675x675+525+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F3e%2F34%2F87d73ebd4507b308617f242fc594%2Fjim-haskel-scoop.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/90ce121/2147483647/strip/true/crop/675x675+525+0/resize/200x200!/quality/90/index0dc6.html	(from https://www.bridgewater.com/research-and-insights)
11:44:33	12956/12956	---M--	200	added ('OK')	image/jpeg	etag:c55840ab24e3d1d8638a15f66567ae7d	https://bridgewater.brightspotcdn.com/dims4/default/c744094/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F81%2F89%2F95ee651b495fa43bd29827d6b968%2Fhow-would-america-look-without-the-coasts-thumbnail.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/c744094/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/index1e83.html	(from https://www.bridgewater.com/research-and-insights)
11:44:34	750685/750685	---M--	200	added ('OK')	image/png	etag:41dafc22cbe08d5c53b5d249ceb3e182	https://bridgewater.brightspotcdn.com/dims4/default/2ffcb58/2147483647/strip/true/crop/1200x800+0+0/resize/840x560!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fd9%2F21%2F65b986244f55ab22597e48a7df00%2Fchinapt1-3x2-thumbnail.png	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/2ffcb58/2147483647/strip/true/crop/1200x800+0+0/resize/840x560!/quality/90/index1035.html	(from https://www.bridgewater.com/research-and-insights)
11:44:34	101562/101562	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:39%20GMT	https://www.bridgewater.com/research-and-insights/following-recent-good-news-on-the-vaccine-there-are-the-facts-perspective-and-still-more-uncertainty	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/following-recent-good-news-on-the-vaccine-there-are-the-facts-perspective-and-still-more-uncertainty.html	(from https://www.bridgewater.com/research-and-insights)
11:44:34	9868/9868	---M--	200	added ('OK')	image/jpeg	etag:07f35062350af3b85409ed855c13558f	https://bridgewater.brightspotcdn.com/dims4/default/cfccdf3/2147483647/strip/true/crop/5795x5795+1603+0/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F84%2Fbb%2F9b36590f420a85bb7e81be0d3208%2Fkaren-barrons-horiz-v4.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/cfccdf3/2147483647/strip/true/crop/5795x5795+1603+0/resize/200x200!/quality/90/indexe6e8.html	(from https://www.bridgewater.com/research-and-insights)
11:44:35	123912/123912	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202022%2018:44:40%20GMT	https://www.bridgewater.com/research-and-insights/chinas-differentiated-economic-and-market-outcomes-and-the-need-for-geographic-diversification	C:/My%20Web%20Sites/h/www.bridgewater.com/research-and-insights/chinas-differentiated-economic-and-market-outcomes-and-the-need-for-geographic-diversification.html	(from https://www.bridgewater.com/research-and-insights)
11:44:35	13097/13097	---M--	200	added ('OK')	image/jpeg	etag:a6e66490261a8bc274fe761099755364	https://bridgewater.brightspotcdn.com/dims4/default/b212957/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2Fb9%2Fda%2F44249dd34529adf718ae55cad332%2Fafter-yesterdays-good-news-on-the-vaccine-there-are-the-facts-perspective-and-still-more-uncertainty-thumbnail.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/b212957/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/index7b5b.html	(from https://www.bridgewater.com/research-and-insights)
11:44:35	12917/12917	---M--	200	added ('OK')	image/jpeg	etag:2665897b9e535b75cfbc7fa0b1d1a69e	https://bridgewater.brightspotcdn.com/dims4/default/419e1f6/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/?url=http%3A%2F%2Fbridgewater-brightspot.s3.amazonaws.com%2F47%2F34%2F22dcf3234850be093dd3da45114b%2Fchinas-differentiated-economic-and-market-outcomes-and-the-need-for-geographic-diversification-thumbnail.jpg	C:/My%20Web%20Sites/h/bridgewater.brightspotcdn.com/dims4/default/419e1f6/2147483647/strip/true/crop/1340x1340+0+2/resize/200x200!/quality/90/indexf7b6.html	(from https://www.bridgewater.com/research-and-insights)
